workerId,ID,pairID,count,event,eventCat,construction,sentence
AW5FP8MFB3F7X,79,87,1.0,filler,filler,filler,
AW5FP8MFB3F7X,55,63,2.0,filler,filler,filler,
AW5FP8MFB3F7X,71,79,2.0,filler,filler,filler,
AW5FP8MFB3F7X,64,72,2.0,filler,filler,filler,
AW5FP8MFB3F7X,75,83,2.0,filler,filler,filler,
AW5FP8MFB3F7X,78,86,1.0,filler,filler,filler,
AW5FP8MFB3F7X,32,6,1.0,addressing,DC,TRA,
AW5FP8MFB3F7X,38,2,1.0,assisting,DM,TRA,
AW5FP8MFB3F7X,61,69,2.0,filler,filler,filler,
AW5FP8MFB3F7X,16,7,2.0,shaking,PC,TRA,
AW5FP8MFB3F7X,54,62,2.0,filler,filler,filler,
AW5FP8MFB3F7X,57,65,2.0,filler,filler,filler,
AW5FP8MFB3F7X,3,2,1.0,kicking,PC,INT,
AW5FP8MFB3F7X,28,4,1.0,speaking,DC,TRA,
AW5FP8MFB3F7X,73,81,2.0,filler,filler,filler,
AW5FP8MFB3F7X,59,67,3.0,filler,filler,filler,
AW5FP8MFB3F7X,2,1,1.0,kissing,PC,TRA,
AW5FP8MFB3F7X,9,4,1.0,embracing,PC,INT,
AW5FP8MFB3F7X,72,80,3.0,filler,filler,filler,
AW5FP8MFB3F7X,6,3,1.0,hugging,PC,TRA,
AW5FP8MFB3F7X,76,84,2.0,filler,filler,filler,
AW5FP8MFB3F7X,56,64,1.0,filler,filler,filler,
AW5FP8MFB3F7X,66,74,2.0,filler,filler,filler,
AW5FP8MFB3F7X,35,1,1.0,advising,DM,INT,
AW5FP8MFB3F7X,70,78,1.0,filler,filler,filler,
AW5FP8MFB3F7X,60,68,2.0,filler,filler,filler,
AW5FP8MFB3F7X,25,3,1.0,talking,DC,INT,
AW5FP8MFB3F7X,42,4,1.0,encouraging,DM,TRA,
AW5FP8MFB3F7X,21,7,1.0,thanking,DM,INT,
AW5FP8MFB3F7X,13,6,1.0,poking,PC,INT,
AW5FP8MFB3F7X,65,73,2.0,filler,filler,filler,
AW5FP8MFB3F7X,47,5,1.0,recognizing,DM,INT,
AW5FP8MFB3F7X,67,75,2.0,filler,filler,filler,
AW5FP8MFB3F7X,69,77,2.0,filler,filler,filler,
A2F79GFUWU5O96,50,6,1.0,supporting,DM,TRA,
A2F79GFUWU5O96,58,66,5.0,filler,filler,filler,
A2F79GFUWU5O96,24,2,1.0,lecturing,DC,TRA,
A2F79GFUWU5O96,68,76,1.0,filler,filler,filler,
A2F79GFUWU5O96,12,5,1.0,cuddling,PC,TRA,
A2F79GFUWU5O96,74,82,2.0,filler,filler,filler,
A2F79GFUWU5O96,62,70,2.0,filler,filler,filler,
A2F79GFUWU5O96,77,85,10.0,filler,filler,filler,
A2F79GFUWU5O96,63,71,3.0,filler,filler,filler,
A2F79GFUWU5O96,39,3,2.0,assuring,DM,INT,
A2F79GFUWU5O96,19,1,2.0,scolding,DC,INT,
A2F79GFUWU5O96,53,61,3.0,filler,filler,filler,
A2F79GFUWU5O96,29,5,2.0,presenting,DC,INT,
A2F79GFUWU5O96,79,87,5.0,filler,filler,filler,
A2F79GFUWU5O96,55,63,2.0,filler,filler,filler,
A2F79GFUWU5O96,71,79,3.0,filler,filler,filler,
A2F79GFUWU5O96,64,72,3.0,filler,filler,filler,
A2F79GFUWU5O96,75,83,3.0,filler,filler,filler,
A2F79GFUWU5O96,78,86,4.0,filler,filler,filler,
A2F79GFUWU5O96,32,6,2.0,addressing,DC,TRA,
A2F79GFUWU5O96,38,2,2.0,assisting,DM,TRA,
A2F79GFUWU5O96,61,69,2.0,filler,filler,filler,
A2F79GFUWU5O96,16,7,1.0,shaking,PC,TRA,
A2F79GFUWU5O96,54,62,3.0,filler,filler,filler,
A2F79GFUWU5O96,57,65,2.0,filler,filler,filler,
A2F79GFUWU5O96,3,2,2.0,kicking,PC,INT,
A2F79GFUWU5O96,28,4,1.0,speaking,DC,TRA,
A2F79GFUWU5O96,73,81,5.0,filler,filler,filler,
A2F79GFUWU5O96,59,67,100000.0,filler,filler,filler,
A2F79GFUWU5O96,2,1,1.0,kissing,PC,TRA,
A2F79GFUWU5O96,9,4,1.0,embracing,PC,INT,
A2F79GFUWU5O96,72,80,5.0,filler,filler,filler,
A2F79GFUWU5O96,6,3,2.0,hugging,PC,TRA,
A2F79GFUWU5O96,76,84,2.0,filler,filler,filler,
A2F79GFUWU5O96,56,64,1.0,filler,filler,filler,
A2F79GFUWU5O96,66,74,3.0,filler,filler,filler,
A2F79GFUWU5O96,35,1,2.0,advising,DM,INT,
A2F79GFUWU5O96,70,78,3.0,filler,filler,filler,
A2F79GFUWU5O96,60,68,3.0,filler,filler,filler,
A2F79GFUWU5O96,25,3,2.0,talking,DC,INT,
A2F79GFUWU5O96,42,4,1.0,encouraging,DM,TRA,
A2F79GFUWU5O96,21,7,2.0,thanking,DM,INT,
A2F79GFUWU5O96,13,6,10.0,poking,PC,INT,
A2F79GFUWU5O96,65,73,50.0,filler,filler,filler,
A2F79GFUWU5O96,47,5,2.0,recognizing,DM,INT,
A2F79GFUWU5O96,67,75,20.0,filler,filler,filler,
A2F79GFUWU5O96,69,77,1.0,filler,filler,filler,
A2016JY81SAQTB,50,6,2.0,supporting,DM,TRA,
A2016JY81SAQTB,58,66,4.0,filler,filler,filler,
A2016JY81SAQTB,24,2,6.0,lecturing,DC,TRA,
A2016JY81SAQTB,68,76,2.0,filler,filler,filler,
A2016JY81SAQTB,12,5,2.0,cuddling,PC,TRA,
A2016JY81SAQTB,74,82,3.0,filler,filler,filler,
A2016JY81SAQTB,62,70,7.0,filler,filler,filler,
A2016JY81SAQTB,77,85,2.0,filler,filler,filler,
A2016JY81SAQTB,63,71,2.0,filler,filler,filler,
A2016JY81SAQTB,39,3,1.0,assuring,DM,INT,
A2016JY81SAQTB,19,1,2.0,scolding,DC,INT,
A2016JY81SAQTB,53,61,3.0,filler,filler,filler,
A2016JY81SAQTB,29,5,5.0,presenting,DC,INT,
A2016JY81SAQTB,79,87,1.0,filler,filler,filler,
A2016JY81SAQTB,55,63,1.0,filler,filler,filler,
A2016JY81SAQTB,71,79,3.0,filler,filler,filler,
A2016JY81SAQTB,64,72,2.0,filler,filler,filler,
A2016JY81SAQTB,75,83,1.0,filler,filler,filler,
A2016JY81SAQTB,78,86,3.0,filler,filler,filler,
A2016JY81SAQTB,32,6,2.0,addressing,DC,TRA,
A2016JY81SAQTB,38,2,5.0,assisting,DM,TRA,
A2016JY81SAQTB,61,69,2.0,filler,filler,filler,
A2016JY81SAQTB,16,7,3.0,shaking,PC,TRA,
A2016JY81SAQTB,54,62,1.0,filler,filler,filler,
A2016JY81SAQTB,57,65,2.0,filler,filler,filler,
A2016JY81SAQTB,3,2,3.0,kicking,PC,INT,
A2016JY81SAQTB,28,4,1.0,speaking,DC,TRA,
A2016JY81SAQTB,73,81,2.0,filler,filler,filler,
A2016JY81SAQTB,59,67,3.0,filler,filler,filler,
A2016JY81SAQTB,2,1,2.0,kissing,PC,TRA,
A2016JY81SAQTB,9,4,2.0,embracing,PC,INT,
A2016JY81SAQTB,72,80,4.0,filler,filler,filler,
A2016JY81SAQTB,6,3,2.0,hugging,PC,TRA,
A2016JY81SAQTB,76,84,1.0,filler,filler,filler,
A2016JY81SAQTB,56,64,5.0,filler,filler,filler,
A2016JY81SAQTB,66,74,4.0,filler,filler,filler,
A2016JY81SAQTB,35,1,1.0,advising,DM,INT,
A2016JY81SAQTB,70,78,2.0,filler,filler,filler,
A2016JY81SAQTB,60,68,3.0,filler,filler,filler,
A2016JY81SAQTB,25,3,2.0,talking,DC,INT,
A2016JY81SAQTB,42,4,3.0,encouraging,DM,TRA,
A2016JY81SAQTB,21,7,1.0,thanking,DM,INT,
A2016JY81SAQTB,13,6,2.0,poking,PC,INT,
A2016JY81SAQTB,65,73,1.0,filler,filler,filler,
A2016JY81SAQTB,47,5,2.0,recognizing,DM,INT,
A2016JY81SAQTB,67,75,4.0,filler,filler,filler,
A2016JY81SAQTB,69,77,3.0,filler,filler,filler,
A39MOCMDRIOSJM,50,6,1.0,supporting,DM,TRA,
A39MOCMDRIOSJM,58,66,2.0,filler,filler,filler,
A39MOCMDRIOSJM,24,2,1.0,lecturing,DC,TRA,
A39MOCMDRIOSJM,68,76,4.0,filler,filler,filler,
A39MOCMDRIOSJM,12,5,1.0,cuddling,PC,TRA,
A39MOCMDRIOSJM,74,82,1.0,filler,filler,filler,
A39MOCMDRIOSJM,62,70,1.0,filler,filler,filler,
A39MOCMDRIOSJM,77,85,1.0,filler,filler,filler,
A39MOCMDRIOSJM,63,71,1.0,filler,filler,filler,
A39MOCMDRIOSJM,39,3,1.0,assuring,DM,INT,
A39MOCMDRIOSJM,19,1,1.0,scolding,DC,INT,
A39MOCMDRIOSJM,53,61,2.0,filler,filler,filler,
A39MOCMDRIOSJM,29,5,10.0,presenting,DC,INT,
A39MOCMDRIOSJM,79,87,5.0,filler,filler,filler,
A39MOCMDRIOSJM,55,63,4.0,filler,filler,filler,
A39MOCMDRIOSJM,71,79,1.0,filler,filler,filler,
A39MOCMDRIOSJM,64,72,10.0,filler,filler,filler,
A39MOCMDRIOSJM,75,83,2.0,filler,filler,filler,
A39MOCMDRIOSJM,78,86,1.0,filler,filler,filler,
A39MOCMDRIOSJM,32,6,1.0,addressing,DC,TRA,
A39MOCMDRIOSJM,38,2,2.0,assisting,DM,TRA,
A39MOCMDRIOSJM,61,69,2.0,filler,filler,filler,
A39MOCMDRIOSJM,16,7,2.0,shaking,PC,TRA,
A39MOCMDRIOSJM,54,62,1.0,filler,filler,filler,
A39MOCMDRIOSJM,57,65,2.0,filler,filler,filler,
A39MOCMDRIOSJM,3,2,2.0,kicking,PC,INT,
A39MOCMDRIOSJM,28,4,3.0,speaking,DC,TRA,
A39MOCMDRIOSJM,73,81,1.0,filler,filler,filler,
A39MOCMDRIOSJM,59,67,500.0,filler,filler,filler,
A39MOCMDRIOSJM,2,1,2.0,kissing,PC,TRA,
A39MOCMDRIOSJM,9,4,2.0,embracing,PC,INT,
A39MOCMDRIOSJM,72,80,4.0,filler,filler,filler,
A39MOCMDRIOSJM,6,3,2.0,hugging,PC,TRA,
A39MOCMDRIOSJM,76,84,3.0,filler,filler,filler,
A39MOCMDRIOSJM,56,64,20000.0,filler,filler,filler,
A39MOCMDRIOSJM,66,74,2.0,filler,filler,filler,
A39MOCMDRIOSJM,35,1,2.0,advising,DM,INT,
A39MOCMDRIOSJM,70,78,2.0,filler,filler,filler,
A39MOCMDRIOSJM,60,68,2.0,filler,filler,filler,
A39MOCMDRIOSJM,25,3,2.0,talking,DC,INT,
A39MOCMDRIOSJM,42,4,2.0,encouraging,DM,TRA,
A39MOCMDRIOSJM,21,7,2.0,thanking,DM,INT,
A39MOCMDRIOSJM,13,6,2.0,poking,PC,INT,
A39MOCMDRIOSJM,65,73,2.0,filler,filler,filler,
A39MOCMDRIOSJM,47,5,2.0,recognizing,DM,INT,
A39MOCMDRIOSJM,67,75,400.0,filler,filler,filler,
A39MOCMDRIOSJM,69,77,2.0,filler,filler,filler,
ACIHCWKHNFC7U,50,6,5.0,supporting,DM,TRA,
ACIHCWKHNFC7U,58,66,4.0,filler,filler,filler,
ACIHCWKHNFC7U,24,2,3.0,lecturing,DC,TRA,
ACIHCWKHNFC7U,68,76,5.0,filler,filler,filler,
ACIHCWKHNFC7U,12,5,4.0,cuddling,PC,TRA,
ACIHCWKHNFC7U,74,82,3.0,filler,filler,filler,
ACIHCWKHNFC7U,62,70,45.0,filler,filler,filler,
ACIHCWKHNFC7U,77,85,4.0,filler,filler,filler,
ACIHCWKHNFC7U,63,71,5.0,filler,filler,filler,
ACIHCWKHNFC7U,39,3,4.0,assuring,DM,INT,
ACIHCWKHNFC7U,19,1,5.0,scolding,DC,INT,
ACIHCWKHNFC7U,53,61,5.0,filler,filler,filler,
ACIHCWKHNFC7U,29,5,5.0,presenting,DC,INT,
ACIHCWKHNFC7U,79,87,4.0,filler,filler,filler,
ACIHCWKHNFC7U,55,63,43.0,filler,filler,filler,
ACIHCWKHNFC7U,71,79,5.0,filler,filler,filler,
ACIHCWKHNFC7U,64,72,6.0,filler,filler,filler,
ACIHCWKHNFC7U,75,83,6.0,filler,filler,filler,
ACIHCWKHNFC7U,78,86,65.0,filler,filler,filler,
ACIHCWKHNFC7U,32,6,4.0,addressing,DC,TRA,
ACIHCWKHNFC7U,38,2,5.0,assisting,DM,TRA,
ACIHCWKHNFC7U,61,69,4.0,filler,filler,filler,
ACIHCWKHNFC7U,16,7,5.0,shaking,PC,TRA,
ACIHCWKHNFC7U,54,62,5.0,filler,filler,filler,
ACIHCWKHNFC7U,57,65,6.0,filler,filler,filler,
ACIHCWKHNFC7U,3,2,5.0,kicking,PC,INT,
ACIHCWKHNFC7U,28,4,45.0,speaking,DC,TRA,
ACIHCWKHNFC7U,73,81,66.0,filler,filler,filler,
ACIHCWKHNFC7U,59,67,6.0,filler,filler,filler,
ACIHCWKHNFC7U,2,1,6.0,kissing,PC,TRA,
ACIHCWKHNFC7U,9,4,45.0,embracing,PC,INT,
ACIHCWKHNFC7U,72,80,5.0,filler,filler,filler,
ACIHCWKHNFC7U,6,3,66.0,hugging,PC,TRA,
ACIHCWKHNFC7U,76,84,7.0,filler,filler,filler,
ACIHCWKHNFC7U,56,64,45.0,filler,filler,filler,
ACIHCWKHNFC7U,66,74,6.0,filler,filler,filler,
ACIHCWKHNFC7U,35,1,6.0,advising,DM,INT,
ACIHCWKHNFC7U,70,78,5.0,filler,filler,filler,
ACIHCWKHNFC7U,60,68,5.0,filler,filler,filler,
ACIHCWKHNFC7U,25,3,4.0,talking,DC,INT,
ACIHCWKHNFC7U,42,4,43.0,encouraging,DM,TRA,
ACIHCWKHNFC7U,21,7,5.0,thanking,DM,INT,
ACIHCWKHNFC7U,13,6,5.0,poking,PC,INT,
ACIHCWKHNFC7U,65,73,6.0,filler,filler,filler,
ACIHCWKHNFC7U,47,5,7.0,recognizing,DM,INT,
ACIHCWKHNFC7U,67,75,7.0,filler,filler,filler,
ACIHCWKHNFC7U,69,77,6.0,filler,filler,filler,
AFXEBGX1I0ZR3,50,6,1.0,supporting,DM,TRA,
AFXEBGX1I0ZR3,58,66,1.0,filler,filler,filler,
AFXEBGX1I0ZR3,24,2,1.0,lecturing,DC,TRA,
AFXEBGX1I0ZR3,68,76,1.0,filler,filler,filler,
AFXEBGX1I0ZR3,12,5,1.0,cuddling,PC,TRA,
AFXEBGX1I0ZR3,74,82,1.0,filler,filler,filler,
AFXEBGX1I0ZR3,62,70,1000.0,filler,filler,filler,
AFXEBGX1I0ZR3,77,85,1.0,filler,filler,filler,
AFXEBGX1I0ZR3,63,71,1.0,filler,filler,filler,
AFXEBGX1I0ZR3,39,3,1.0,assuring,DM,INT,
AFXEBGX1I0ZR3,19,1,1.0,scolding,DC,INT,
AFXEBGX1I0ZR3,53,61,1.0,filler,filler,filler,
AFXEBGX1I0ZR3,29,5,1.0,presenting,DC,INT,
AFXEBGX1I0ZR3,79,87,1.0,filler,filler,filler,
AFXEBGX1I0ZR3,55,63,1.0,filler,filler,filler,
AFXEBGX1I0ZR3,71,79,10.0,filler,filler,filler,
AFXEBGX1I0ZR3,64,72,1.0,filler,filler,filler,
AFXEBGX1I0ZR3,75,83,1.0,filler,filler,filler,
AFXEBGX1I0ZR3,78,86,0,filler,filler,filler,
AFXEBGX1I0ZR3,32,6,1.0,addressing,DC,TRA,
AFXEBGX1I0ZR3,38,2,1.0,assisting,DM,TRA,
AFXEBGX1I0ZR3,61,69,1.0,filler,filler,filler,
AFXEBGX1I0ZR3,16,7,1.0,shaking,PC,TRA,
AFXEBGX1I0ZR3,54,62,1.0,filler,filler,filler,
AFXEBGX1I0ZR3,57,65,1.0,filler,filler,filler,
AFXEBGX1I0ZR3,3,2,1.0,kicking,PC,INT,
AFXEBGX1I0ZR3,28,4,1.0,speaking,DC,TRA,
AFXEBGX1I0ZR3,73,81,1.0,filler,filler,filler,
AFXEBGX1I0ZR3,59,67,100.0,filler,filler,filler,
AFXEBGX1I0ZR3,2,1,1.0,kissing,PC,TRA,
AFXEBGX1I0ZR3,9,4,1.0,embracing,PC,INT,
AFXEBGX1I0ZR3,72,80,1.0,filler,filler,filler,
AFXEBGX1I0ZR3,6,3,1.0,hugging,PC,TRA,
AFXEBGX1I0ZR3,76,84,1.0,filler,filler,filler,
AFXEBGX1I0ZR3,56,64,1.0,filler,filler,filler,
AFXEBGX1I0ZR3,66,74,1.0,filler,filler,filler,
AFXEBGX1I0ZR3,35,1,1.0,advising,DM,INT,
AFXEBGX1I0ZR3,70,78,1.0,filler,filler,filler,
AFXEBGX1I0ZR3,60,68,1.0,filler,filler,filler,
AFXEBGX1I0ZR3,25,3,1.0,talking,DC,INT,
AFXEBGX1I0ZR3,42,4,1.0,encouraging,DM,TRA,
AFXEBGX1I0ZR3,21,7,1.0,thanking,DM,INT,
AFXEBGX1I0ZR3,13,6,1.0,poking,PC,INT,
AFXEBGX1I0ZR3,65,73,1.0,filler,filler,filler,
AFXEBGX1I0ZR3,47,5,1.0,recognizing,DM,INT,
AFXEBGX1I0ZR3,67,75,1.0,filler,filler,filler,
AFXEBGX1I0ZR3,69,77,1.0,filler,filler,filler,
A37I58C4258IPX,50,6,10.0,supporting,DM,TRA,
A37I58C4258IPX,58,66,1.0,filler,filler,filler,
A37I58C4258IPX,24,2,1.0,lecturing,DC,TRA,
A37I58C4258IPX,68,76,1.0,filler,filler,filler,
A37I58C4258IPX,12,5,1.0,cuddling,PC,TRA,
A37I58C4258IPX,74,82,2.0,filler,filler,filler,
A37I58C4258IPX,62,70,2.0,filler,filler,filler,
A37I58C4258IPX,77,85,2.0,filler,filler,filler,
A37I58C4258IPX,63,71,1.0,filler,filler,filler,
A37I58C4258IPX,39,3,2.0,assuring,DM,INT,
A37I58C4258IPX,19,1,2.0,scolding,DC,INT,
A37I58C4258IPX,53,61,1.0,filler,filler,filler,
A37I58C4258IPX,29,5,2.0,presenting,DC,INT,
A37I58C4258IPX,79,87,1.0,filler,filler,filler,
A37I58C4258IPX,55,63,2.0,filler,filler,filler,
A37I58C4258IPX,71,79,1.0,filler,filler,filler,
A37I58C4258IPX,64,72,1.0,filler,filler,filler,
A37I58C4258IPX,75,83,2.0,filler,filler,filler,
A37I58C4258IPX,78,86,3.0,filler,filler,filler,
A37I58C4258IPX,32,6,1.0,addressing,DC,TRA,
A37I58C4258IPX,38,2,10.0,assisting,DM,TRA,
A37I58C4258IPX,61,69,3.0,filler,filler,filler,
A37I58C4258IPX,16,7,2.0,shaking,PC,TRA,
A37I58C4258IPX,54,62,1.0,filler,filler,filler,
A37I58C4258IPX,57,65,1.0,filler,filler,filler,
A37I58C4258IPX,3,2,2.0,kicking,PC,INT,
A37I58C4258IPX,28,4,1.0,speaking,DC,TRA,
A37I58C4258IPX,73,81,3.0,filler,filler,filler,
A37I58C4258IPX,59,67,3.0,filler,filler,filler,
A37I58C4258IPX,2,1,1.0,kissing,PC,TRA,
A37I58C4258IPX,9,4,2.0,embracing,PC,INT,
A37I58C4258IPX,72,80,4.0,filler,filler,filler,
A37I58C4258IPX,6,3,1.0,hugging,PC,TRA,
A37I58C4258IPX,76,84,3.0,filler,filler,filler,
A37I58C4258IPX,56,64,1.0,filler,filler,filler,
A37I58C4258IPX,66,74,1.0,filler,filler,filler,
A37I58C4258IPX,35,1,2.0,advising,DM,INT,
A37I58C4258IPX,70,78,2.0,filler,filler,filler,
A37I58C4258IPX,60,68,1.0,filler,filler,filler,
A37I58C4258IPX,25,3,2.0,talking,DC,INT,
A37I58C4258IPX,42,4,1.0,encouraging,DM,TRA,
A37I58C4258IPX,21,7,2.0,thanking,DM,INT,
A37I58C4258IPX,13,6,2.0,poking,PC,INT,
A37I58C4258IPX,65,73,50.0,filler,filler,filler,
A37I58C4258IPX,47,5,2.0,recognizing,DM,INT,
A37I58C4258IPX,67,75,2.0,filler,filler,filler,
A37I58C4258IPX,69,77,2.0,filler,filler,filler,
A36662QQDZ9J3R,50,6,2.0,supporting,DM,TRA,
A36662QQDZ9J3R,58,66,20.0,filler,filler,filler,
A36662QQDZ9J3R,24,2,50.0,lecturing,DC,TRA,
A36662QQDZ9J3R,68,76,2.0,filler,filler,filler,
A36662QQDZ9J3R,12,5,2.0,cuddling,PC,TRA,
A36662QQDZ9J3R,74,82,3.0,filler,filler,filler,
A36662QQDZ9J3R,62,70,5.0,filler,filler,filler,
A36662QQDZ9J3R,77,85,3.0,filler,filler,filler,
A36662QQDZ9J3R,63,71,2.0,filler,filler,filler,
A36662QQDZ9J3R,39,3,2.0,assuring,DM,INT,
A36662QQDZ9J3R,19,1,2.0,scolding,DC,INT,
A36662QQDZ9J3R,53,61,40.0,filler,filler,filler,
A36662QQDZ9J3R,29,5,2.0,presenting,DC,INT,
A36662QQDZ9J3R,79,87,8.0,filler,filler,filler,
A36662QQDZ9J3R,55,63,3.0,filler,filler,filler,
A36662QQDZ9J3R,71,79,10.0,filler,filler,filler,
A36662QQDZ9J3R,64,72,12.0,filler,filler,filler,
A36662QQDZ9J3R,75,83,60.0,filler,filler,filler,
A36662QQDZ9J3R,78,86,90.0,filler,filler,filler,
A36662QQDZ9J3R,32,6,500.0,addressing,DC,TRA,
A36662QQDZ9J3R,38,2,2.0,assisting,DM,TRA,
A36662QQDZ9J3R,61,69,3.0,filler,filler,filler,
A36662QQDZ9J3R,16,7,2.0,shaking,PC,TRA,
A36662QQDZ9J3R,54,62,12.0,filler,filler,filler,
A36662QQDZ9J3R,57,65,25.0,filler,filler,filler,
A36662QQDZ9J3R,3,2,2.0,kicking,PC,INT,
A36662QQDZ9J3R,28,4,2.0,speaking,DC,TRA,
A36662QQDZ9J3R,73,81,3.0,filler,filler,filler,
A36662QQDZ9J3R,59,67,100.0,filler,filler,filler,
A36662QQDZ9J3R,2,1,2.0,kissing,PC,TRA,
A36662QQDZ9J3R,9,4,2.0,embracing,PC,INT,
A36662QQDZ9J3R,72,80,4.0,filler,filler,filler,
A36662QQDZ9J3R,6,3,2.0,hugging,PC,TRA,
A36662QQDZ9J3R,76,84,8.0,filler,filler,filler,
A36662QQDZ9J3R,56,64,1.0,filler,filler,filler,
A36662QQDZ9J3R,66,74,2.0,filler,filler,filler,
A36662QQDZ9J3R,35,1,2.0,advising,DM,INT,
A36662QQDZ9J3R,70,78,2.0,filler,filler,filler,
A36662QQDZ9J3R,60,68,2.0,filler,filler,filler,
A36662QQDZ9J3R,25,3,2.0,talking,DC,INT,
A36662QQDZ9J3R,42,4,2.0,encouraging,DM,TRA,
A36662QQDZ9J3R,21,7,2.0,thanking,DM,INT,
A36662QQDZ9J3R,13,6,2.0,poking,PC,INT,
A36662QQDZ9J3R,65,73,1.0,filler,filler,filler,
A36662QQDZ9J3R,47,5,2.0,recognizing,DM,INT,
A36662QQDZ9J3R,67,75,100.0,filler,filler,filler,
A36662QQDZ9J3R,69,77,2.0,filler,filler,filler,
A1TGEFPTH2DXAN,50,6,2.0,supporting,DM,TRA,
A1TGEFPTH2DXAN,58,66,3.0,filler,filler,filler,
A1TGEFPTH2DXAN,24,2,1.0,lecturing,DC,TRA,
A1TGEFPTH2DXAN,68,76,2.0,filler,filler,filler,
A1TGEFPTH2DXAN,12,5,1.0,cuddling,PC,TRA,
A1TGEFPTH2DXAN,74,82,2.0,filler,filler,filler,
A1TGEFPTH2DXAN,62,70,3.0,filler,filler,filler,
A1TGEFPTH2DXAN,77,85,2.0,filler,filler,filler,
A1TGEFPTH2DXAN,63,71,2.0,filler,filler,filler,
A1TGEFPTH2DXAN,39,3,1.0,assuring,DM,INT,
A1TGEFPTH2DXAN,19,1,2.0,scolding,DC,INT,
A1TGEFPTH2DXAN,53,61,3.0,filler,filler,filler,
A1TGEFPTH2DXAN,29,5,2.0,presenting,DC,INT,
A1TGEFPTH2DXAN,79,87,1.0,filler,filler,filler,
A1TGEFPTH2DXAN,55,63,2.0,filler,filler,filler,
A1TGEFPTH2DXAN,71,79,2.0,filler,filler,filler,
A1TGEFPTH2DXAN,64,72,1.0,filler,filler,filler,
A1TGEFPTH2DXAN,75,83,2.0,filler,filler,filler,
A1TGEFPTH2DXAN,78,86,3.0,filler,filler,filler,
A1TGEFPTH2DXAN,32,6,2.0,addressing,DC,TRA,
A1TGEFPTH2DXAN,38,2,1.0,assisting,DM,TRA,
A1TGEFPTH2DXAN,61,69,2.0,filler,filler,filler,
A1TGEFPTH2DXAN,16,7,3.0,shaking,PC,TRA,
A1TGEFPTH2DXAN,54,62,3.0,filler,filler,filler,
A1TGEFPTH2DXAN,57,65,2.0,filler,filler,filler,
A1TGEFPTH2DXAN,3,2,2.0,kicking,PC,INT,
A1TGEFPTH2DXAN,28,4,3.0,speaking,DC,TRA,
A1TGEFPTH2DXAN,73,81,2.0,filler,filler,filler,
A1TGEFPTH2DXAN,59,67,3.0,filler,filler,filler,
A1TGEFPTH2DXAN,2,1,2.0,kissing,PC,TRA,
A1TGEFPTH2DXAN,9,4,1.0,embracing,PC,INT,
A1TGEFPTH2DXAN,72,80,5.0,filler,filler,filler,
A1TGEFPTH2DXAN,6,3,2.0,hugging,PC,TRA,
A1TGEFPTH2DXAN,76,84,1.0,filler,filler,filler,
A1TGEFPTH2DXAN,56,64,2.0,filler,filler,filler,
A1TGEFPTH2DXAN,66,74,3.0,filler,filler,filler,
A1TGEFPTH2DXAN,35,1,1.0,advising,DM,INT,
A1TGEFPTH2DXAN,70,78,2.0,filler,filler,filler,
A1TGEFPTH2DXAN,60,68,4.0,filler,filler,filler,
A1TGEFPTH2DXAN,25,3,1.0,talking,DC,INT,
A1TGEFPTH2DXAN,42,4,2.0,encouraging,DM,TRA,
A1TGEFPTH2DXAN,21,7,3.0,thanking,DM,INT,
A1TGEFPTH2DXAN,13,6,1.0,poking,PC,INT,
A1TGEFPTH2DXAN,65,73,2.0,filler,filler,filler,
A1TGEFPTH2DXAN,47,5,3.0,recognizing,DM,INT,
A1TGEFPTH2DXAN,67,75,4.0,filler,filler,filler,
A1TGEFPTH2DXAN,69,77,1.0,filler,filler,filler,
A183WYXN12P2TJ,50,6,2.0,supporting,DM,TRA,
A183WYXN12P2TJ,58,66,5.0,filler,filler,filler,
A183WYXN12P2TJ,24,2,1.0,lecturing,DC,TRA,
A183WYXN12P2TJ,68,76,2.0,filler,filler,filler,
A183WYXN12P2TJ,12,5,1.0,cuddling,PC,TRA,
A183WYXN12P2TJ,74,82,1.0,filler,filler,filler,
A183WYXN12P2TJ,62,70,3.0,filler,filler,filler,
A183WYXN12P2TJ,77,85,10.0,filler,filler,filler,
A183WYXN12P2TJ,63,71,1.0,filler,filler,filler,
A183WYXN12P2TJ,39,3,1.0,assuring,DM,INT,
A183WYXN12P2TJ,19,1,1.0,scolding,DC,INT,
A183WYXN12P2TJ,53,61,50.0,filler,filler,filler,
A183WYXN12P2TJ,29,5,2.0,presenting,DC,INT,
A183WYXN12P2TJ,79,87,5.0,filler,filler,filler,
A183WYXN12P2TJ,55,63,1.0,filler,filler,filler,
A183WYXN12P2TJ,71,79,10.0,filler,filler,filler,
A183WYXN12P2TJ,64,72,12.0,filler,filler,filler,
A183WYXN12P2TJ,75,83,50.0,filler,filler,filler,
A183WYXN12P2TJ,78,86,3.0,filler,filler,filler,
A183WYXN12P2TJ,32,6,1.0,addressing,DC,TRA,
A183WYXN12P2TJ,38,2,1.0,assisting,DM,TRA,
A183WYXN12P2TJ,61,69,2.0,filler,filler,filler,
A183WYXN12P2TJ,16,7,1.0,shaking,PC,TRA,
A183WYXN12P2TJ,54,62,15.0,filler,filler,filler,
A183WYXN12P2TJ,57,65,10.0,filler,filler,filler,
