workerId,pair,rating,event,eventCat,construction
A1ING769NXJIHR,78,5.0,filler,filler,filler
A1ING769NXJIHR,68,6.0,filler,filler,filler
A1ING769NXJIHR,3,1.0,talking,DC,INT
A1ING769NXJIHR,4,1.0,encouraging,DM,TRA
A1ING769NXJIHR,7,1.0,thanking,DM,INT
A1ING769NXJIHR,6,1.0,poking,PC,INT
A1ING769NXJIHR,73,1.0,filler,filler,filler
A1ING769NXJIHR,5,1.0,recognizing,DM,INT
A1ING769NXJIHR,75,1.0,filler,filler,filler
A3UOH4UMWWV216,6,4.0,supporting,DM,TRA
A3UOH4UMWWV216,66,5.0,filler,filler,filler
A3UOH4UMWWV216,2,5.0,lecturing,DC,TRA
A3UOH4UMWWV216,76,4.0,filler,filler,filler
A3UOH4UMWWV216,5,3.0,cuddling,PC,TRA
A3UOH4UMWWV216,82,5.0,filler,filler,filler
A3UOH4UMWWV216,70,6.0,filler,filler,filler
A3UOH4UMWWV216,85,5.0,filler,filler,filler
A3UOH4UMWWV216,71,4.0,filler,filler,filler
A3UOH4UMWWV216,3,5.0,assuring,DM,INT
A3UOH4UMWWV216,1,6.0,scolding,DC,INT
A3UOH4UMWWV216,61,5.0,filler,filler,filler
A3UOH4UMWWV216,5,4.0,presenting,DC,INT
A3UOH4UMWWV216,87,3.0,filler,filler,filler
A3UOH4UMWWV216,63,4.0,filler,filler,filler
A3UOH4UMWWV216,79,5.0,filler,filler,filler
A3UOH4UMWWV216,72,6.0,filler,filler,filler
A3UOH4UMWWV216,83,6.0,filler,filler,filler
A3UOH4UMWWV216,86,5.0,filler,filler,filler
A3UOH4UMWWV216,6,4.0,addressing,DC,TRA
A3UOH4UMWWV216,2,5.0,assisting,DM,TRA
A3UOH4UMWWV216,69,4.0,filler,filler,filler
A3UOH4UMWWV216,7,5.0,shaking,PC,TRA
A3UOH4UMWWV216,62,6.0,filler,filler,filler
A3UOH4UMWWV216,65,7.0,filler,filler,filler
A3UOH4UMWWV216,2,6.0,kicking,PC,INT
A3UOH4UMWWV216,4,5.0,speaking,DC,TRA
A3UOH4UMWWV216,81,4.0,filler,filler,filler
A3UOH4UMWWV216,67,5.0,filler,filler,filler
A3UOH4UMWWV216,1,6.0,kissing,PC,TRA
A3UOH4UMWWV216,4,5.0,embracing,PC,INT
A3UOH4UMWWV216,80,4.0,filler,filler,filler
A3UOH4UMWWV216,3,5.0,hugging,PC,TRA
A3UOH4UMWWV216,84,6.0,filler,filler,filler
A3UOH4UMWWV216,64,6.0,filler,filler,filler
A3UOH4UMWWV216,74,6.0,filler,filler,filler
A3UOH4UMWWV216,1,5.0,advising,DM,INT
A3UOH4UMWWV216,78,4.0,filler,filler,filler
A3UOH4UMWWV216,68,4.0,filler,filler,filler
A3UOH4UMWWV216,3,3.0,talking,DC,INT
A3UOH4UMWWV216,4,3.0,encouraging,DM,TRA
A3UOH4UMWWV216,7,4.0,thanking,DM,INT
A3UOH4UMWWV216,6,3.0,poking,PC,INT
A3UOH4UMWWV216,73,4.0,filler,filler,filler
A3UOH4UMWWV216,5,6.0,recognizing,DM,INT
A3UOH4UMWWV216,75,4.0,filler,filler,filler
A1R0689JPSQ3OF,6,1.0,supporting,DM,TRA
A1R0689JPSQ3OF,66,6.0,filler,filler,filler
A1R0689JPSQ3OF,2,1.0,lecturing,DC,TRA
A1R0689JPSQ3OF,76,7.0,filler,filler,filler
A1R0689JPSQ3OF,5,1.0,cuddling,PC,TRA
A1R0689JPSQ3OF,82,7.0,filler,filler,filler
A1R0689JPSQ3OF,70,1.0,filler,filler,filler
A1R0689JPSQ3OF,85,7.0,filler,filler,filler
A1R0689JPSQ3OF,71,7.0,filler,filler,filler
A1R0689JPSQ3OF,3,1.0,assuring,DM,INT
A1R0689JPSQ3OF,1,1.0,scolding,DC,INT
A1R0689JPSQ3OF,61,6.0,filler,filler,filler
A1R0689JPSQ3OF,5,1.0,presenting,DC,INT
A1R0689JPSQ3OF,87,2.0,filler,filler,filler
A1R0689JPSQ3OF,63,1.0,filler,filler,filler
A1R0689JPSQ3OF,79,7.0,filler,filler,filler
A1R0689JPSQ3OF,72,5.0,filler,filler,filler
A1R0689JPSQ3OF,83,5.0,filler,filler,filler
A1R0689JPSQ3OF,86,5.0,filler,filler,filler
A1R0689JPSQ3OF,6,1.0,addressing,DC,TRA
A1R0689JPSQ3OF,2,1.0,assisting,DM,TRA
A1R0689JPSQ3OF,69,1.0,filler,filler,filler
A1R0689JPSQ3OF,7,2.0,shaking,PC,TRA
A1R0689JPSQ3OF,62,1.0,filler,filler,filler
A1R0689JPSQ3OF,65,5.0,filler,filler,filler
A1R0689JPSQ3OF,2,2.0,kicking,PC,INT
A1R0689JPSQ3OF,4,1.0,speaking,DC,TRA
A1R0689JPSQ3OF,81,4.0,filler,filler,filler
A1R0689JPSQ3OF,67,4.0,filler,filler,filler
A1R0689JPSQ3OF,1,1.0,kissing,PC,TRA
A1R0689JPSQ3OF,4,1.0,embracing,PC,INT
A1R0689JPSQ3OF,80,6.0,filler,filler,filler
A1R0689JPSQ3OF,3,1.0,hugging,PC,TRA
A1R0689JPSQ3OF,84,6.0,filler,filler,filler
A1R0689JPSQ3OF,64,1.0,filler,filler,filler
A1R0689JPSQ3OF,74,5.0,filler,filler,filler
A1R0689JPSQ3OF,1,1.0,advising,DM,INT
A1R0689JPSQ3OF,78,5.0,filler,filler,filler
A1R0689JPSQ3OF,68,6.0,filler,filler,filler
A1R0689JPSQ3OF,3,1.0,talking,DC,INT
A1R0689JPSQ3OF,4,3.0,encouraging,DM,TRA
A1R0689JPSQ3OF,7,1.0,thanking,DM,INT
A1R0689JPSQ3OF,6,1.0,poking,PC,INT
A1R0689JPSQ3OF,73,1.0,filler,filler,filler
A1R0689JPSQ3OF,5,1.0,recognizing,DM,INT
A1R0689JPSQ3OF,75,4.0,filler,filler,filler
ADKKDK6P4MS1Z,6,1.0,supporting,DM,TRA
ADKKDK6P4MS1Z,66,2.0,filler,filler,filler
ADKKDK6P4MS1Z,2,1.0,lecturing,DC,TRA
ADKKDK6P4MS1Z,76,2.0,filler,filler,filler
ADKKDK6P4MS1Z,5,1.0,cuddling,PC,TRA
ADKKDK6P4MS1Z,82,5.0,filler,filler,filler
ADKKDK6P4MS1Z,70,1.0,filler,filler,filler
ADKKDK6P4MS1Z,85,6.0,filler,filler,filler
ADKKDK6P4MS1Z,71,3.0,filler,filler,filler
ADKKDK6P4MS1Z,3,1.0,assuring,DM,INT
ADKKDK6P4MS1Z,1,1.0,scolding,DC,INT
ADKKDK6P4MS1Z,61,4.0,filler,filler,filler
ADKKDK6P4MS1Z,5,1.0,presenting,DC,INT
ADKKDK6P4MS1Z,87,1.0,filler,filler,filler
ADKKDK6P4MS1Z,63,1.0,filler,filler,filler
ADKKDK6P4MS1Z,79,7.0,filler,filler,filler
ADKKDK6P4MS1Z,72,6.0,filler,filler,filler
ADKKDK6P4MS1Z,83,5.0,filler,filler,filler
ADKKDK6P4MS1Z,86,6.0,filler,filler,filler
ADKKDK6P4MS1Z,6,1.0,addressing,DC,TRA
ADKKDK6P4MS1Z,2,1.0,assisting,DM,TRA
ADKKDK6P4MS1Z,69,1.0,filler,filler,filler
ADKKDK6P4MS1Z,7,2.0,shaking,PC,TRA
ADKKDK6P4MS1Z,62,1.0,filler,filler,filler
ADKKDK6P4MS1Z,65,6.0,filler,filler,filler
ADKKDK6P4MS1Z,2,1.0,kicking,PC,INT
ADKKDK6P4MS1Z,4,1.0,speaking,DC,TRA
ADKKDK6P4MS1Z,81,6.0,filler,filler,filler
ADKKDK6P4MS1Z,67,6.0,filler,filler,filler
ADKKDK6P4MS1Z,1,1.0,kissing,PC,TRA
ADKKDK6P4MS1Z,4,1.0,embracing,PC,INT
ADKKDK6P4MS1Z,80,7.0,filler,filler,filler
ADKKDK6P4MS1Z,3,1.0,hugging,PC,TRA
ADKKDK6P4MS1Z,84,6.0,filler,filler,filler
ADKKDK6P4MS1Z,64,1.0,filler,filler,filler
ADKKDK6P4MS1Z,74,6.0,filler,filler,filler
ADKKDK6P4MS1Z,1,1.0,advising,DM,INT
ADKKDK6P4MS1Z,78,6.0,filler,filler,filler
ADKKDK6P4MS1Z,68,6.0,filler,filler,filler
ADKKDK6P4MS1Z,3,1.0,talking,DC,INT
ADKKDK6P4MS1Z,4,2.0,encouraging,DM,TRA
ADKKDK6P4MS1Z,7,1.0,thanking,DM,INT
ADKKDK6P4MS1Z,6,1.0,poking,PC,INT
ADKKDK6P4MS1Z,73,1.0,filler,filler,filler
ADKKDK6P4MS1Z,5,1.0,recognizing,DM,INT
ADKKDK6P4MS1Z,75,1.0,filler,filler,filler
AW0XXNPFHP7XD,6,3.0,supporting,DM,TRA
AW0XXNPFHP7XD,66,5.0,filler,filler,filler
AW0XXNPFHP7XD,2,2.0,lecturing,DC,TRA
AW0XXNPFHP7XD,76,6.0,filler,filler,filler
AW0XXNPFHP7XD,5,2.0,cuddling,PC,TRA
AW0XXNPFHP7XD,82,7.0,filler,filler,filler
AW0XXNPFHP7XD,70,3.0,filler,filler,filler
AW0XXNPFHP7XD,85,6.0,filler,filler,filler
AW0XXNPFHP7XD,71,5.0,filler,filler,filler
AW0XXNPFHP7XD,3,2.0,assuring,DM,INT
AW0XXNPFHP7XD,1,3.0,scolding,DC,INT
AW0XXNPFHP7XD,61,6.0,filler,filler,filler
AW0XXNPFHP7XD,5,2.0,presenting,DC,INT
AW0XXNPFHP7XD,87,5.0,filler,filler,filler
AW0XXNPFHP7XD,63,4.0,filler,filler,filler
AW0XXNPFHP7XD,79,7.0,filler,filler,filler
AW0XXNPFHP7XD,72,6.0,filler,filler,filler
AW0XXNPFHP7XD,83,5.0,filler,filler,filler
AW0XXNPFHP7XD,86,7.0,filler,filler,filler
AW0XXNPFHP7XD,6,3.0,addressing,DC,TRA
AW0XXNPFHP7XD,2,1.0,assisting,DM,TRA
AW0XXNPFHP7XD,69,5.0,filler,filler,filler
AW0XXNPFHP7XD,7,1.0,shaking,PC,TRA
AW0XXNPFHP7XD,62,4.0,filler,filler,filler
AW0XXNPFHP7XD,65,4.0,filler,filler,filler
AW0XXNPFHP7XD,2,1.0,kicking,PC,INT
AW0XXNPFHP7XD,4,2.0,speaking,DC,TRA
AW0XXNPFHP7XD,81,6.0,filler,filler,filler
AW0XXNPFHP7XD,67,7.0,filler,filler,filler
AW0XXNPFHP7XD,1,1.0,kissing,PC,TRA
AW0XXNPFHP7XD,4,1.0,embracing,PC,INT
AW0XXNPFHP7XD,80,6.0,filler,filler,filler
AW0XXNPFHP7XD,3,1.0,hugging,PC,TRA
AW0XXNPFHP7XD,84,7.0,filler,filler,filler
AW0XXNPFHP7XD,64,6.0,filler,filler,filler
AW0XXNPFHP7XD,74,4.0,filler,filler,filler
AW0XXNPFHP7XD,1,3.0,advising,DM,INT
AW0XXNPFHP7XD,78,5.0,filler,filler,filler
AW0XXNPFHP7XD,68,6.0,filler,filler,filler
AW0XXNPFHP7XD,3,1.0,talking,DC,INT
AW0XXNPFHP7XD,4,3.0,encouraging,DM,TRA
AW0XXNPFHP7XD,7,2.0,thanking,DM,INT
AW0XXNPFHP7XD,6,1.0,poking,PC,INT
AW0XXNPFHP7XD,73,3.0,filler,filler,filler
AW0XXNPFHP7XD,5,4.0,recognizing,DM,INT
AW0XXNPFHP7XD,75,6.0,filler,filler,filler
AGBDM85RLYTGL,6,1.0,supporting,DM,TRA
AGBDM85RLYTGL,66,4.0,filler,filler,filler
AGBDM85RLYTGL,2,1.0,lecturing,DC,TRA
AGBDM85RLYTGL,76,3.0,filler,filler,filler
AGBDM85RLYTGL,5,3.0,cuddling,PC,TRA
AGBDM85RLYTGL,82,4.0,filler,filler,filler
AGBDM85RLYTGL,70,3.0,filler,filler,filler
AGBDM85RLYTGL,85,7.0,filler,filler,filler
AGBDM85RLYTGL,71,4.0,filler,filler,filler
AGBDM85RLYTGL,3,1.0,assuring,DM,INT
AGBDM85RLYTGL,1,1.0,scolding,DC,INT
AGBDM85RLYTGL,61,3.0,filler,filler,filler
AGBDM85RLYTGL,5,3.0,presenting,DC,INT
AGBDM85RLYTGL,87,3.0,filler,filler,filler
AGBDM85RLYTGL,63,2.0,filler,filler,filler
AGBDM85RLYTGL,79,7.0,filler,filler,filler
AGBDM85RLYTGL,72,5.0,filler,filler,filler
AGBDM85RLYTGL,83,2.0,filler,filler,filler
AGBDM85RLYTGL,86,4.0,filler,filler,filler
AGBDM85RLYTGL,6,4.0,addressing,DC,TRA
AGBDM85RLYTGL,2,3.0,assisting,DM,TRA
AGBDM85RLYTGL,69,2.0,filler,filler,filler
AGBDM85RLYTGL,7,3.0,shaking,PC,TRA
AGBDM85RLYTGL,62,5.0,filler,filler,filler
AGBDM85RLYTGL,65,3.0,filler,filler,filler
AGBDM85RLYTGL,2,3.0,kicking,PC,INT
AGBDM85RLYTGL,4,4.0,speaking,DC,TRA
AGBDM85RLYTGL,81,2.0,filler,filler,filler
AGBDM85RLYTGL,67,5.0,filler,filler,filler
AGBDM85RLYTGL,1,3.0,kissing,PC,TRA
AGBDM85RLYTGL,4,1.0,embracing,PC,INT
AGBDM85RLYTGL,80,7.0,filler,filler,filler
AGBDM85RLYTGL,3,1.0,hugging,PC,TRA
AGBDM85RLYTGL,84,7.0,filler,filler,filler
AGBDM85RLYTGL,64,4.0,filler,filler,filler
AGBDM85RLYTGL,74,3.0,filler,filler,filler
AGBDM85RLYTGL,1,0,advising,DM,INT
AGBDM85RLYTGL,78,3.0,filler,filler,filler
AGBDM85RLYTGL,68,0,filler,filler,filler
AGBDM85RLYTGL,3,2.0,talking,DC,INT
AGBDM85RLYTGL,4,2.0,encouraging,DM,TRA
AGBDM85RLYTGL,7,1.0,thanking,DM,INT
AGBDM85RLYTGL,6,2.0,poking,PC,INT
AGBDM85RLYTGL,73,4.0,filler,filler,filler
AGBDM85RLYTGL,5,1.0,recognizing,DM,INT
AGBDM85RLYTGL,75,0,filler,filler,filler
A3I3JQX0P2F0K3,6,1.0,supporting,DM,TRA
A3I3JQX0P2F0K3,66,3.0,filler,filler,filler
A3I3JQX0P2F0K3,2,1.0,lecturing,DC,TRA
A3I3JQX0P2F0K3,76,1.0,filler,filler,filler
A3I3JQX0P2F0K3,5,3.0,cuddling,PC,TRA
A3I3JQX0P2F0K3,82,4.0,filler,filler,filler
A3I3JQX0P2F0K3,70,1.0,filler,filler,filler
A3I3JQX0P2F0K3,85,6.0,filler,filler,filler
A3I3JQX0P2F0K3,71,5.0,filler,filler,filler
A3I3JQX0P2F0K3,3,1.0,assuring,DM,INT
A3I3JQX0P2F0K3,1,1.0,scolding,DC,INT
A3I3JQX0P2F0K3,61,5.0,filler,filler,filler
A3I3JQX0P2F0K3,5,1.0,presenting,DC,INT
A3I3JQX0P2F0K3,87,2.0,filler,filler,filler
A3I3JQX0P2F0K3,63,1.0,filler,filler,filler
A3I3JQX0P2F0K3,79,7.0,filler,filler,filler
A3I3JQX0P2F0K3,72,4.0,filler,filler,filler
A3I3JQX0P2F0K3,83,3.0,filler,filler,filler
A3I3JQX0P2F0K3,86,3.0,filler,filler,filler
A3I3JQX0P2F0K3,6,1.0,addressing,DC,TRA
A3I3JQX0P2F0K3,2,1.0,assisting,DM,TRA
A3I3JQX0P2F0K3,69,1.0,filler,filler,filler
A3I3JQX0P2F0K3,7,1.0,shaking,PC,TRA
A3I3JQX0P2F0K3,62,1.0,filler,filler,filler
A3I3JQX0P2F0K3,65,4.0,filler,filler,filler
A3I3JQX0P2F0K3,2,1.0,kicking,PC,INT
A3I3JQX0P2F0K3,4,1.0,speaking,DC,TRA
A3I3JQX0P2F0K3,81,5.0,filler,filler,filler
A3I3JQX0P2F0K3,67,3.0,filler,filler,filler
A3I3JQX0P2F0K3,1,1.0,kissing,PC,TRA
A3I3JQX0P2F0K3,4,1.0,embracing,PC,INT
A3I3JQX0P2F0K3,80,6.0,filler,filler,filler
A3I3JQX0P2F0K3,3,1.0,hugging,PC,TRA
A3I3JQX0P2F0K3,84,4.0,filler,filler,filler
A3I3JQX0P2F0K3,64,1.0,filler,filler,filler
A3I3JQX0P2F0K3,74,3.0,filler,filler,filler
A3I3JQX0P2F0K3,1,1.0,advising,DM,INT
A3I3JQX0P2F0K3,78,2.0,filler,filler,filler
A3I3JQX0P2F0K3,68,4.0,filler,filler,filler
A3I3JQX0P2F0K3,3,1.0,talking,DC,INT
A3I3JQX0P2F0K3,4,2.0,encouraging,DM,TRA
A3I3JQX0P2F0K3,7,1.0,thanking,DM,INT
A3I3JQX0P2F0K3,6,1.0,poking,PC,INT
A3I3JQX0P2F0K3,73,1.0,filler,filler,filler
A3I3JQX0P2F0K3,5,1.0,recognizing,DM,INT
A3I3JQX0P2F0K3,75,1.0,filler,filler,filler
A3GM78FCDY293T,6,2.0,supporting,DM,TRA
A3GM78FCDY293T,66,7.0,filler,filler,filler
A3GM78FCDY293T,2,2.0,lecturing,DC,TRA
A3GM78FCDY293T,76,6.0,filler,filler,filler
A3GM78FCDY293T,5,1.0,cuddling,PC,TRA
A3GM78FCDY293T,82,4.0,filler,filler,filler
A3GM78FCDY293T,70,1.0,filler,filler,filler
A3GM78FCDY293T,85,4.0,filler,filler,filler
A3GM78FCDY293T,71,5.0,filler,filler,filler
A3GM78FCDY293T,3,1.0,assuring,DM,INT
A3GM78FCDY293T,1,1.0,scolding,DC,INT
A3GM78FCDY293T,61,6.0,filler,filler,filler
A3GM78FCDY293T,5,1.0,presenting,DC,INT
A3GM78FCDY293T,87,3.0,filler,filler,filler
A3GM78FCDY293T,63,1.0,filler,filler,filler
A3GM78FCDY293T,79,7.0,filler,filler,filler
A3GM78FCDY293T,72,6.0,filler,filler,filler
A3GM78FCDY293T,83,6.0,filler,filler,filler
A3GM78FCDY293T,86,4.0,filler,filler,filler
A3GM78FCDY293T,6,1.0,addressing,DC,TRA
A3GM78FCDY293T,2,1.0,assisting,DM,TRA
A3GM78FCDY293T,69,1.0,filler,filler,filler
A3GM78FCDY293T,7,1.0,shaking,PC,TRA
A3GM78FCDY293T,62,3.0,filler,filler,filler
A3GM78FCDY293T,65,5.0,filler,filler,filler
A3GM78FCDY293T,2,3.0,kicking,PC,INT
A3GM78FCDY293T,4,1.0,speaking,DC,TRA
A3GM78FCDY293T,81,2.0,filler,filler,filler
A3GM78FCDY293T,67,4.0,filler,filler,filler
A3GM78FCDY293T,1,1.0,kissing,PC,TRA
A3GM78FCDY293T,4,1.0,embracing,PC,INT
A3GM78FCDY293T,80,6.0,filler,filler,filler
A3GM78FCDY293T,3,3.0,hugging,PC,TRA
A3GM78FCDY293T,84,6.0,filler,filler,filler
A3GM78FCDY293T,64,1.0,filler,filler,filler
A3GM78FCDY293T,74,6.0,filler,filler,filler
A3GM78FCDY293T,1,1.0,advising,DM,INT
A3GM78FCDY293T,78,6.0,filler,filler,filler
A3GM78FCDY293T,68,7.0,filler,filler,filler
A3GM78FCDY293T,3,1.0,talking,DC,INT
A3GM78FCDY293T,4,3.0,encouraging,DM,TRA
A3GM78FCDY293T,7,1.0,thanking,DM,INT
A3GM78FCDY293T,6,1.0,poking,PC,INT
A3GM78FCDY293T,73,1.0,filler,filler,filler
A3GM78FCDY293T,5,1.0,recognizing,DM,INT
A3GM78FCDY293T,75,1.0,filler,filler,filler
AB1X97ASE626Q,6,1.0,supporting,DM,TRA
AB1X97ASE626Q,66,2.0,filler,filler,filler
AB1X97ASE626Q,2,1.0,lecturing,DC,TRA
AB1X97ASE626Q,76,2.0,filler,filler,filler
AB1X97ASE626Q,5,4.0,cuddling,PC,TRA
AB1X97ASE626Q,82,3.0,filler,filler,filler
AB1X97ASE626Q,70,1.0,filler,filler,filler
AB1X97ASE626Q,85,3.0,filler,filler,filler
AB1X97ASE626Q,71,2.0,filler,filler,filler
AB1X97ASE626Q,3,2.0,assuring,DM,INT
AB1X97ASE626Q,1,4.0,scolding,DC,INT
AB1X97ASE626Q,61,2.0,filler,filler,filler
AB1X97ASE626Q,5,2.0,presenting,DC,INT
AB1X97ASE626Q,87,5.0,filler,filler,filler
AB1X97ASE626Q,63,1.0,filler,filler,filler
AB1X97ASE626Q,79,7.0,filler,filler,filler
AB1X97ASE626Q,72,7.0,filler,filler,filler
AB1X97ASE626Q,83,2.0,filler,filler,filler
AB1X97ASE626Q,86,6.0,filler,filler,filler
AB1X97ASE626Q,6,1.0,addressing,DC,TRA
AB1X97ASE626Q,2,1.0,assisting,DM,TRA
AB1X97ASE626Q,69,1.0,filler,filler,filler
AB1X97ASE626Q,7,4.0,shaking,PC,TRA
AB1X97ASE626Q,62,1.0,filler,filler,filler
AB1X97ASE626Q,65,2.0,filler,filler,filler
AB1X97ASE626Q,2,1.0,kicking,PC,INT
AB1X97ASE626Q,4,1.0,speaking,DC,TRA
AB1X97ASE626Q,81,2.0,filler,filler,filler
AB1X97ASE626Q,67,5.0,filler,filler,filler
AB1X97ASE626Q,1,1.0,kissing,PC,TRA
AB1X97ASE626Q,4,1.0,embracing,PC,INT
AB1X97ASE626Q,80,7.0,filler,filler,filler
AB1X97ASE626Q,3,1.0,hugging,PC,TRA
AB1X97ASE626Q,84,7.0,filler,filler,filler
AB1X97ASE626Q,64,1.0,filler,filler,filler
AB1X97ASE626Q,74,2.0,filler,filler,filler
AB1X97ASE626Q,1,1.0,advising,DM,INT
AB1X97ASE626Q,78,5.0,filler,filler,filler
AB1X97ASE626Q,68,3.0,filler,filler,filler
AB1X97ASE626Q,3,1.0,talking,DC,INT
AB1X97ASE626Q,4,2.0,encouraging,DM,TRA
AB1X97ASE626Q,7,1.0,thanking,DM,INT
AB1X97ASE626Q,6,1.0,poking,PC,INT
AB1X97ASE626Q,73,1.0,filler,filler,filler
AB1X97ASE626Q,5,1.0,recognizing,DM,INT
AB1X97ASE626Q,75,1.0,filler,filler,filler
A13E24T6Q6AJ8Z,6,2.0,supporting,DM,TRA
A13E24T6Q6AJ8Z,66,5.0,filler,filler,filler
A13E24T6Q6AJ8Z,2,2.0,lecturing,DC,TRA
A13E24T6Q6AJ8Z,76,6.0,filler,filler,filler
A13E24T6Q6AJ8Z,5,5.0,cuddling,PC,TRA
A13E24T6Q6AJ8Z,82,7.0,filler,filler,filler
A13E24T6Q6AJ8Z,70,2.0,filler,filler,filler
A13E24T6Q6AJ8Z,85,7.0,filler,filler,filler
A13E24T6Q6AJ8Z,71,7.0,filler,filler,filler
A13E24T6Q6AJ8Z,3,3.0,assuring,DM,INT
A13E24T6Q6AJ8Z,1,2.0,scolding,DC,INT
A13E24T6Q6AJ8Z,61,7.0,filler,filler,filler
A13E24T6Q6AJ8Z,5,2.0,presenting,DC,INT
A13E24T6Q6AJ8Z,87,5.0,filler,filler,filler
A13E24T6Q6AJ8Z,63,4.0,filler,filler,filler
A13E24T6Q6AJ8Z,79,7.0,filler,filler,filler
A13E24T6Q6AJ8Z,72,5.0,filler,filler,filler
A13E24T6Q6AJ8Z,83,6.0,filler,filler,filler
A13E24T6Q6AJ8Z,86,7.0,filler,filler,filler
A13E24T6Q6AJ8Z,6,2.0,addressing,DC,TRA
A13E24T6Q6AJ8Z,2,2.0,assisting,DM,TRA
A13E24T6Q6AJ8Z,69,4.0,filler,filler,filler
A13E24T6Q6AJ8Z,7,3.0,shaking,PC,TRA
A13E24T6Q6AJ8Z,62,2.0,filler,filler,filler
A13E24T6Q6AJ8Z,65,5.0,filler,filler,filler
A13E24T6Q6AJ8Z,2,2.0,kicking,PC,INT
A13E24T6Q6AJ8Z,4,2.0,speaking,DC,TRA
A13E24T6Q6AJ8Z,81,7.0,filler,filler,filler
A13E24T6Q6AJ8Z,67,7.0,filler,filler,filler
A13E24T6Q6AJ8Z,1,2.0,kissing,PC,TRA
A13E24T6Q6AJ8Z,4,4.0,embracing,PC,INT
A13E24T6Q6AJ8Z,80,7.0,filler,filler,filler
A13E24T6Q6AJ8Z,3,3.0,hugging,PC,TRA
A13E24T6Q6AJ8Z,84,6.0,filler,filler,filler
A13E24T6Q6AJ8Z,64,2.0,filler,filler,filler
A13E24T6Q6AJ8Z,74,7.0,filler,filler,filler
A13E24T6Q6AJ8Z,1,2.0,advising,DM,INT
A13E24T6Q6AJ8Z,78,7.0,filler,filler,filler
A13E24T6Q6AJ8Z,68,7.0,filler,filler,filler
A13E24T6Q6AJ8Z,3,2.0,talking,DC,INT
A13E24T6Q6AJ8Z,4,6.0,encouraging,DM,TRA
A13E24T6Q6AJ8Z,7,2.0,thanking,DM,INT
A13E24T6Q6AJ8Z,6,2.0,poking,PC,INT
A13E24T6Q6AJ8Z,73,2.0,filler,filler,filler
A13E24T6Q6AJ8Z,5,2.0,recognizing,DM,INT
A13E24T6Q6AJ8Z,75,2.0,filler,filler,filler
A31XJYT68R54CS,63,6.0,filler,filler,filler
A31XJYT68R54CS,70,2.0,filler,filler,filler
A31XJYT68R54CS,2,1.0,kicking,PC,TRA
A31XJYT68R54CS,3,7.0,assuring,DM,TRA
A31XJYT68R54CS,85,7.0,filler,filler,filler
A31XJYT68R54CS,62,2.0,filler,filler,filler
A31XJYT68R54CS,65,6.0,filler,filler,filler
A31XJYT68R54CS,5,2.0,recognizing,DM,TRA
A31XJYT68R54CS,7,6.0,shaking,PC,INT
A31XJYT68R54CS,72,7.0,filler,filler,filler
A31XJYT68R54CS,87,4.0,filler,filler,filler
A31XJYT68R54CS,5,2.0,cuddling,PC,INT
A31XJYT68R54CS,66,5.0,filler,filler,filler
A31XJYT68R54CS,61,7.0,filler,filler,filler
A31XJYT68R54CS,4,5.0,encouraging,DM,INT
A31XJYT68R54CS,1,1.0,kissing,PC,INT
A31XJYT68R54CS,1,6.0,advising,DM,TRA
A31XJYT68R54CS,79,7.0,filler,filler,filler
A31XJYT68R54CS,83,6.0,filler,filler,filler
A31XJYT68R54CS,2,1.0,assisting,DM,INT
A31XJYT68R54CS,2,1.0,lecturing,DC,INT
A31XJYT68R54CS,78,6.0,filler,filler,filler
A31XJYT68R54CS,6,1.0,supporting,DM,INT
A31XJYT68R54CS,77,6.0,filler,filler,filler
A31XJYT68R54CS,80,6.0,filler,filler,filler
A31XJYT68R54CS,74,7.0,filler,filler,filler
A31XJYT68R54CS,67,6.0,filler,filler,filler
A31XJYT68R54CS,69,5.0,filler,filler,filler
A31XJYT68R54CS,6,1.0,addressing,DC,INT
A31XJYT68R54CS,81,7.0,filler,filler,filler
A31XJYT68R54CS,7,1.0,thanking,DM,TRA
A31XJYT68R54CS,68,6.0,filler,filler,filler
A31XJYT68R54CS,82,6.0,filler,filler,filler
A31XJYT68R54CS,76,6.0,filler,filler,filler
A31XJYT68R54CS,1,1.0,scolding,DC,TRA
A31XJYT68R54CS,4,1.0,speaking,DC,INT
A31XJYT68R54CS,84,7.0,filler,filler,filler
A31XJYT68R54CS,75,2.0,filler,filler,filler
A31XJYT68R54CS,6,1.0,poking,PC,TRA
A31XJYT68R54CS,5,2.0,presenting,DC,TRA
A31XJYT68R54CS,86,7.0,filler,filler,filler
A31XJYT68R54CS,3,1.0,hugging,PC,INT
A31XJYT68R54CS,3,1.0,talking,DC,TRA
A31XJYT68R54CS,73,1.0,filler,filler,filler
A31XJYT68R54CS,71,7.0,filler,filler,filler
A31XJYT68R54CS,64,2.0,filler,filler,filler
A1P3NC0746837K,63,1.0,filler,filler,filler
A1P3NC0746837K,70,2.0,filler,filler,filler
A1P3NC0746837K,2,3.0,kicking,PC,TRA
A1P3NC0746837K,3,5.0,assuring,DM,TRA
A1P3NC0746837K,85,6.0,filler,filler,filler
A1P3NC0746837K,62,2.0,filler,filler,filler
A1P3NC0746837K,65,3.0,filler,filler,filler
A1P3NC0746837K,5,1.0,recognizing,DM,TRA
A1P3NC0746837K,7,2.0,shaking,PC,INT
A1P3NC0746837K,72,7.0,filler,filler,filler
